source,target,weight
3_14009_17,27_575_42,0.07199767231941223
3_13967_35,27_575_42,-0.15120109915733337
3_4625_41,27_575_42,-0.031585291028022766
3_11116_41,27_575_42,0.02938937209546566
3_3783_42,27_575_42,0.0929625928401947
4_4037_1,27_575_42,-0.0980340987443924
4_4322_9,27_575_42,-0.022067965939641
4_7870_9,27_575_42,0.08384976536035538
4_10_13,27_575_42,-0.023322219029068947
4_15254_13,27_575_42,0.035583704710006714
4_6087_17,27_575_42,0.14906099438667297
4_11611_17,27_575_42,0.08092277497053146
4_13515_17,27_575_42,-0.03332535922527313
4_6087_18,27_575_42,0.05937647446990013
4_7569_41,27_575_42,-0.03280523791909218
4_309_42,27_575_42,0.17757166922092438
4_10658_42,27_575_42,0.3289041519165039
5_3992_1,27_575_42,0.02680346742272377
5_14118_5,27_575_42,0.06106560677289963
5_9554_17,27_575_42,-0.09422823786735535
5_8755_41,27_575_42,-0.12289174646139145
8_8118_41,27_575_42,0.13485132157802582
9_11486_17,27_575_42,0.067518450319767
9_4420_41,27_575_42,0.02774360217154026
10_8998_17,27_575_42,0.05909557640552521
11_10348_17,27_575_42,0.03740649297833443
11_854_41,27_575_42,-0.08240213990211487
14_3771_17,27_575_42,-0.3152077794075012
14_10275_42,27_575_42,0.15838474035263062
15_10615_17,27_575_42,0.19430211186408997
15_266_41,27_575_42,-0.058676354587078094
15_4421_41,27_575_42,-0.32504141330718994
15_6910_41,27_575_42,0.0801263228058815
15_4421_42,27_575_42,-0.1953262835741043
16_10405_41,27_575_42,0.18857985734939575
17_467_17,27_575_42,0.052699968218803406
17_16042_41,27_575_42,0.19109950959682465
17_11998_42,27_575_42,0.1254768967628479
18_7550_41,27_575_42,0.04247294366359711
18_7550_42,27_575_42,0.4691084623336792
19_9067_41,27_575_42,0.19011427462100983
19_5699_42,27_575_42,0.03082652948796749
19_5773_42,27_575_42,0.07428678870201111
19_9067_42,27_575_42,0.6079854369163513
19_11872_42,27_575_42,-0.12031964957714081
20_411_42,27_575_42,0.12817716598510742
20_2348_42,27_575_42,0.2171730101108551
20_4170_42,27_575_42,0.32177698612213135
20_5469_42,27_575_42,0.13307863473892212
21_9949_41,27_575_42,0.28928980231285095
21_4520_42,27_575_42,-0.2588528096675873
21_7764_42,27_575_42,0.49679723381996155
21_9949_42,27_575_42,0.6044048070907593
21_11106_42,27_575_42,-0.2470109909772873
21_13151_42,27_575_42,-0.060966480523347855
21_15694_42,27_575_42,-0.06314145028591156
22_5607_41,27_575_42,0.02074376866221428
22_1280_42,27_575_42,-0.026265203952789307
22_5607_42,27_575_42,-1.3187763690948486
23_11462_41,27_575_42,0.3411535620689392
23_484_42,27_575_42,1.2606903314590454
23_1471_42,27_575_42,0.02924574539065361
23_5100_42,27_575_42,0.3840232789516449
23_5188_42,27_575_42,0.4458915889263153
23_6337_42,27_575_42,0.06949248909950256
23_8449_42,27_575_42,-0.1802034080028534
23_11462_42,27_575_42,0.7331928610801697
23_11645_42,27_575_42,0.2008519321680069
24_1156_42,27_575_42,0.23923203349113464
24_5999_42,27_575_42,-0.44818782806396484
24_8682_42,27_575_42,-0.2913860082626343
24_9943_42,27_575_42,0.02656250074505806
24_12160_42,27_575_42,-0.5306155681610107
24_13277_42,27_575_42,0.8441717624664307
25_127_42,27_575_42,0.13962839543819427
25_4717_42,27_575_42,0.34563085436820984
25_10168_42,27_575_42,-0.03210683912038803
25_10860_42,27_575_42,0.02381959557533264
25_12192_42,27_575_42,0.4742559492588043
25_12418_42,27_575_42,-1.1970913410186768
25_12604_42,27_575_42,-0.1051831990480423
25_14522_42,27_575_42,0.40635424852371216
25_16093_42,27_575_42,-0.06180914491415024
0_0_1,27_575_42,0.04747792333364487
0_0_3,27_575_42,-0.16381309926509857
0_0_5,27_575_42,0.08086678385734558
0_0_17,27_575_42,-0.09482195228338242
0_0_19,27_575_42,0.0796096920967102
0_0_23,27_575_42,-0.05814499035477638
0_0_24,27_575_42,0.09032335877418518
0_1_5,27_575_42,-0.06930530071258545
0_1_9,27_575_42,0.07874738425016403
0_1_23,27_575_42,0.11027368903160095
0_1_24,27_575_42,0.05407915264368057
0_2_2,27_575_42,-0.06035792827606201
0_2_3,27_575_42,0.05383850634098053
0_2_5,27_575_42,-0.07121167331933975
0_2_6,27_575_42,-0.028182365000247955
0_2_9,27_575_42,0.08421838283538818
0_2_17,27_575_42,0.12417230010032654
0_3_5,27_575_42,-0.08173228800296783
0_3_6,27_575_42,-0.20793071389198303
0_4_5,27_575_42,-0.09577713906764984
0_4_6,27_575_42,0.09059590101242065
0_4_9,27_575_42,0.25130921602249146
0_4_13,27_575_42,-0.07758037745952606
0_4_17,27_575_42,0.11495780199766159
0_4_23,27_575_42,0.07262377440929413
0_4_24,27_575_42,0.16699537634849548
0_5_6,27_575_42,-0.2649271786212921
0_5_17,27_575_42,0.10455027222633362
0_5_24,27_575_42,0.0932212620973587
0_5_41,27_575_42,-0.13626860082149506
0_6_5,27_575_42,0.030964532867074013
0_6_6,27_575_42,0.16881661117076874
0_6_9,27_575_42,0.022841790691018105
0_6_13,27_575_42,0.10814525932073593
0_6_17,27_575_42,-0.1764591485261917
0_6_20,27_575_42,0.16394957900047302
0_6_24,27_575_42,0.028727194294333458
0_6_41,27_575_42,0.12685228884220123
0_7_5,27_575_42,-0.1895190328359604
0_7_6,27_575_42,-0.09481094777584076
0_7_24,27_575_42,0.09477347880601883
0_7_42,27_575_42,-0.154800683259964
0_8_41,27_575_42,0.106381855905056
0_9_13,27_575_42,-0.16249649226665497
0_9_17,27_575_42,-0.1253461241722107
0_9_30,27_575_42,0.13689827919006348
0_10_17,27_575_42,-0.14370045065879822
0_10_41,27_575_42,0.08201000094413757
0_11_17,27_575_42,-0.15838409960269928
0_11_41,27_575_42,-0.08884670585393906
0_11_42,27_575_42,-0.16966752707958221
0_12_17,27_575_42,-0.18015100061893463
0_12_41,27_575_42,0.04965389147400856
0_12_42,27_575_42,-0.17176397144794464
0_13_40,27_575_42,0.18624462187290192
0_13_41,27_575_42,0.3513801097869873
0_13_42,27_575_42,0.658679723739624
0_14_17,27_575_42,0.2790338397026062
0_14_41,27_575_42,0.20043791830539703
0_14_42,27_575_42,0.28079673647880554
0_15_17,27_575_42,0.4031282961368561
0_15_41,27_575_42,0.1936364769935608
0_16_17,27_575_42,-0.36318889260292053
0_16_41,27_575_42,0.17851662635803223
0_16_42,27_575_42,-0.0722523033618927
0_17_41,27_575_42,0.3140142858028412
0_17_42,27_575_42,-0.04108754172921181
0_18_41,27_575_42,0.10423146933317184
0_18_42,27_575_42,0.9167516827583313
0_19_39,27_575_42,0.1728120744228363
0_19_41,27_575_42,0.24410207569599152
0_19_42,27_575_42,0.5352490544319153
0_20_41,27_575_42,0.6602562665939331
0_20_42,27_575_42,1.2794148921966553
0_22_41,27_575_42,0.28884926438331604
0_22_42,27_575_42,2.12739896774292
0_23_42,27_575_42,0.6190731525421143
0_24_42,27_575_42,-0.8072508573532104
0_25_42,27_575_42,-2.3435118198394775
E_2_0,27_575_42,4.77536153793335
E_5958_1,27_575_42,-0.5325223207473755
E_24176_2,27_575_42,0.204707533121109
E_3407_3,27_575_42,0.39689162373542786
E_736_4,27_575_42,-0.16924533247947693
E_13060_5,27_575_42,0.5553829669952393
E_235292_6,27_575_42,0.2208101451396942
E_714_7,27_575_42,-0.10059204697608948
E_3413_8,27_575_42,-0.06806594878435135
E_1570_9,27_575_42,1.7599471807479858
E_117335_10,27_575_42,0.06015559658408165
E_124840_11,27_575_42,0.22563788294792175
E_729_12,27_575_42,0.14440110325813293
E_7565_13,27_575_42,0.2744888663291931
E_603_14,27_575_42,-0.48313337564468384
E_575_15,27_575_42,4.208242416381836
E_573_16,27_575_42,0.23068293929100037
E_3170_17,27_575_42,-0.1577204465866089
E_576_18,27_575_42,0.028429068624973297
E_235286_19,27_575_42,-0.12754642963409424
E_235254_20,27_575_42,-0.14686864614486694
E_235286_21,27_575_42,-0.050475385040044785
E_235254_22,27_575_42,-0.07644844800233841
E_1261_23,27_575_42,-0.11732158064842224
E_12535_24,27_575_42,-0.39515751600265503
E_235254_27,27_575_42,0.13742315769195557
E_202194_28,27_575_42,0.10798273235559464
E_124840_29,27_575_42,-0.12887543439865112
E_729_30,27_575_42,0.5079851150512695
E_7565_31,27_575_42,0.34175512194633484
E_575_32,27_575_42,1.1435667276382446
E_573_33,27_575_42,0.6094410419464111
E_3413_34,27_575_42,-0.24139943718910217
E_576_35,27_575_42,1.0121591091156006
E_235286_36,27_575_42,0.22173592448234558
E_235254_37,27_575_42,0.2343682050704956
E_11695_39,27_575_42,-0.030011586844921112
E_235269_40,27_575_42,-2.9537150859832764
E_6092_41,27_575_42,-0.3193610608577728
E_235269_42,27_575_42,8.536377906799316
0_1903_1,27_3520_42,-0.1035982295870781
0_2455_1,27_3520_42,0.029050525277853012
0_6959_1,27_3520_42,-0.0681285411119461
0_10178_1,27_3520_42,-0.05352805182337761
0_10317_1,27_3520_42,0.029481548815965652
0_1178_2,27_3520_42,0.04262768477201462
0_4805_2,27_3520_42,0.041775643825531006
0_7000_2,27_3520_42,0.04500257968902588
0_9189_2,27_3520_42,0.10950037837028503
0_9813_2,27_3520_42,-0.12497733533382416
0_10422_2,27_3520_42,0.07453945279121399
0_10425_2,27_3520_42,-0.06127284839749336
0_12572_2,27_3520_42,0.05221039429306984
0_14983_2,27_3520_42,-0.07099360972642899
0_377_3,27_3520_42,-0.05282263830304146
0_973_3,27_3520_42,0.04916862025856972
0_1117_3,27_3520_42,0.13363057374954224
0_2202_3,27_3520_42,0.11141633242368698
0_2799_3,27_3520_42,-0.18004745244979858
0_4337_3,27_3520_42,0.08966384083032608
0_8697_3,27_3520_42,-0.05462278425693512
0_9868_3,27_3520_42,-0.036566637456417084
0_11427_3,27_3520_42,-0.0749632716178894
0_13208_3,27_3520_42,0.08865686506032944
0_14315_3,27_3520_42,0.11266129463911057
0_14356_3,27_3520_42,-0.03214491903781891
0_7861_4,27_3520_42,-0.04424739256501198
0_8178_4,27_3520_42,0.05888541042804718
0_9057_4,27_3520_42,0.051887694746255875
0_167_5,27_3520_42,-0.031203527003526688
0_1157_5,27_3520_42,-0.04564621299505234
0_1506_5,27_3520_42,-0.13166017830371857
0_1847_5,27_3520_42,-0.047384459525346756
0_3019_5,27_3520_42,0.030360272154211998
0_4505_5,27_3520_42,0.15268857777118683
0_4810_5,27_3520_42,0.03235475718975067
0_5425_5,27_3520_42,-0.08238770067691803
0_6925_5,27_3520_42,-0.06496556848287582
0_7108_5,27_3520_42,-0.15211687982082367
0_7718_5,27_3520_42,0.07798424363136292
0_8211_5,27_3520_42,0.0821257010102272
0_9395_5,27_3520_42,0.031054170802235603
0_9488_5,27_3520_42,0.15673092007637024
0_10576_5,27_3520_42,0.06711344420909882
0_11716_5,27_3520_42,-0.03128727898001671
0_14163_5,27_3520_42,-0.06702786684036255
0_14826_5,27_3520_42,-0.09891617298126221
0_16029_5,27_3520_42,-0.03399080038070679
0_16200_6,27_3520_42,-0.05358247831463814
0_8722_7,27_3520_42,-0.06777390837669373
0_71_8,27_3520_42,0.05815742164850235
0_4045_8,27_3520_42,0.04406438395380974
0_5206_8,27_3520_42,-0.0518321730196476
0_5840_8,27_3520_42,-0.09838072955608368
0_7437_8,27_3520_42,0.06927365064620972
0_9651_8,27_3520_42,-0.05095892399549484
0_1295_9,27_3520_42,0.04550117254257202
0_7532_10,27_3520_42,0.09450212121009827
0_9026_11,27_3520_42,0.03001687303185463
0_4180_13,27_3520_42,0.05596477910876274
0_6902_13,27_3520_42,-0.043210502713918686
0_9039_13,27_3520_42,0.10910356044769287
0_10903_13,27_3520_42,-0.09482507407665253
0_11349_13,27_3520_42,-0.06201861798763275
0_15736_13,27_3520_42,-0.054692868143320084
0_11375_14,27_3520_42,0.08033627271652222
0_5591_15,27_3520_42,-0.05793054401874542
0_15423_17,27_3520_42,-0.07230375707149506
0_2848_18,27_3520_42,-0.10921230912208557
0_4736_19,27_3520_42,-0.07646902650594711
0_12765_19,27_3520_42,-0.10089127719402313
0_4786_20,27_3520_42,-0.05490060895681381
0_11780_20,27_3520_42,0.02959846332669258
0_11780_22,27_3520_42,0.0891549289226532
0_8922_23,27_3520_42,-0.08802930265665054
0_2458_30,27_3520_42,0.07214054465293884
0_2848_35,27_3520_42,-0.1175113171339035
0_4935_39,27_3520_42,0.16354334354400635
0_3850_40,27_3520_42,0.0916176587343216
0_4870_40,27_3520_42,0.20506317913532257
0_15253_40,27_3520_42,-0.05474841594696045
0_6143_41,27_3520_42,0.08253539353609085
0_3298_42,27_3520_42,-0.05699238181114197
0_3850_42,27_3520_42,-0.512056827545166
0_4870_42,27_3520_42,-0.11427446454763412
1_5730_1,27_3520_42,0.09149949997663498
1_10117_5,27_3520_42,-0.07830299437046051
1_15085_8,27_3520_42,0.0730893611907959
1_15499_9,27_3520_42,-0.1327197402715683
1_16375_9,27_3520_42,0.09619058668613434
1_15901_11,27_3520_42,0.12118566781282425
1_4686_13,27_3520_42,0.1528286635875702
1_2344_17,27_3520_42,-0.17253848910331726
1_11039_17,27_3520_42,-0.15624892711639404
1_15085_34,27_3520_42,0.05689380317926407
1_12303_41,27_3520_42,-0.08391678333282471
2_1847_3,27_3520_42,0.15263672173023224
2_5982_3,27_3520_42,-0.0510454997420311
2_7564_5,27_3520_42,-0.06103149801492691
2_309_8,27_3520_42,-0.07455170154571533
2_16382_8,27_3520_42,0.17276151478290558
2_14297_9,27_3520_42,-0.15710806846618652
2_11770_13,27_3520_42,0.04035811498761177
2_5684_17,27_3520_42,0.13757699728012085
2_12712_17,27_3520_42,0.04411942884325981
2_13756_17,27_3520_42,0.11349377781152725
2_11770_31,27_3520_42,0.05194275081157684
2_6797_41,27_3520_42,-0.08919554948806763
2_12493_41,27_3520_42,0.07986623793840408
3_16048_3,27_3520_42,0.09736704081296921
3_2950_5,27_3520_42,-0.14871016144752502
3_5276_5,27_3520_42,0.1447686403989792
3_430_6,27_3520_42,-0.07531219720840454
3_14009_17,27_3520_42,-0.1392817497253418
3_13967_35,27_3520_42,0.12829674780368805
3_4625_41,27_3520_42,-0.16612502932548523
3_11116_41,27_3520_42,0.1420862227678299
3_3783_42,27_3520_42,0.22829413414001465
4_10373_5,27_3520_42,-0.1115935891866684
4_4322_9,27_3520_42,0.09618137776851654
4_7870_9,27_3520_42,0.09162738174200058
4_8047_9,27_3520_42,0.15491914749145508
4_10_13,27_3520_42,-0.06486380845308304
4_15254_13,27_3520_42,-0.08356896042823792
4_6087_17,27_3520_42,0.4015238881111145
4_11611_17,27_3520_42,0.2236502766609192
4_13515_17,27_3520_42,-0.14954419434070587
4_6087_18,27_3520_42,0.16003820300102234
4_7569_41,27_3520_42,0.11097952723503113
5_3992_1,27_3520_42,0.040583014488220215
5_14118_5,27_3520_42,0.09763661026954651
5_9554_17,27_3520_42,-0.10974612832069397
6_1816_41,27_3520_42,0.16841809451580048
8_8118_41,27_3520_42,0.030763281509280205
9_11486_17,27_3520_42,0.24996712803840637
9_4420_41,27_3520_42,0.15425902605056763
10_8998_17,27_3520_42,0.15392948687076569
10_151_41,27_3520_42,0.12110161781311035
11_10348_17,27_3520_42,0.312100887298584
11_854_41,27_3520_42,0.2562994956970215
14_2792_41,27_3520_42,0.14777521789073944
14_10275_42,27_3520_42,0.053372129797935486
15_10615_17,27_3520_42,0.36247795820236206
15_266_41,27_3520_42,0.2736821472644806
15_4421_41,27_3520_42,0.6665862798690796
15_6910_41,27_3520_42,0.11333034932613373
15_4421_42,27_3520_42,0.2518656849861145
16_10405_41,27_3520_42,0.21401146054267883
17_467_17,27_3520_42,0.2911040782928467
17_16042_41,27_3520_42,0.13130798935890198
17_11998_42,27_3520_42,0.43600529432296753
18_7550_41,27_3520_42,1.7932782173156738
18_7550_42,27_3520_42,5.260146617889404
19_349_41,27_3520_42,0.502507746219635
19_9067_41,27_3520_42,0.3087410628795624
19_349_42,27_3520_42,1.2619096040725708
19_5699_42,27_3520_42,0.2809508442878723
19_5773_42,27_3520_42,1.1748963594436646
19_9067_42,27_3520_42,0.6177456974983215
19_10826_42,27_3520_42,-0.31930822134017944
19_11872_42,27_3520_42,-0.4422444999217987
20_2348_41,27_3520_42,0.5202667117118835
20_411_42,27_3520_42,-0.8011002540588379
20_2348_42,27_3520_42,1.4048635959625244
20_4170_42,27_3520_42,0.657295286655426
20_5469_42,27_3520_42,-0.06977944821119308
20_15360_42,27_3520_42,0.4364510774612427
21_9949_41,27_3520_42,-0.03759578987956047
21_4520_42,27_3520_42,0.10929597914218903
21_7764_42,27_3520_42,0.8952643275260925
21_11106_42,27_3520_42,-0.033326033502817154
21_13151_42,27_3520_42,0.5681090354919434
21_15694_42,27_3520_42,0.18833093345165253
22_5607_41,27_3520_42,0.4436482787132263
22_1280_42,27_3520_42,-0.5608169436454773
22_5607_42,27_3520_42,4.819696426391602
23_11462_41,27_3520_42,-0.03260622173547745
23_11645_41,27_3520_42,-0.2520079016685486
23_484_42,27_3520_42,0.06059766560792923
23_1471_42,27_3520_42,0.44090551137924194
23_5100_42,27_3520_42,0.18568730354309082
23_5188_42,27_3520_42,0.16000503301620483
23_6337_42,27_3520_42,-0.4409109055995941
23_8449_42,27_3520_42,-0.11799447983503342
23_11462_42,27_3520_42,-0.1016225814819336
23_11645_42,27_3520_42,-3.7666115760803223
24_1156_42,27_3520_42,-0.27162542939186096
24_5999_42,27_3520_42,0.02894510328769684
24_8682_42,27_3520_42,0.137592613697052
24_9943_42,27_3520_42,-0.7580811381340027
24_13277_42,27_3520_42,0.7500542998313904
25_127_42,27_3520_42,-1.8868424892425537
25_4717_42,27_3520_42,0.4358835816383362
25_10168_42,27_3520_42,0.416546493768692
25_10860_42,27_3520_42,-0.5934717655181885
25_12192_42,27_3520_42,0.2171739935874939
25_12418_42,27_3520_42,0.040405288338661194
25_12604_42,27_3520_42,0.051669634878635406
25_14522_42,27_3520_42,0.15567253530025482
25_16093_42,27_3520_42,-0.3261083960533142
0_0_1,27_3520_42,-0.10173600167036057
0_0_2,27_3520_42,0.15567441284656525
0_0_5,27_3520_42,0.13248714804649353
0_0_6,27_3520_42,-0.0649479553103447
0_0_8,27_3520_42,-0.06601118296384811
0_0_9,27_3520_42,0.16291654109954834
0_0_11,27_3520_42,0.037742745131254196
0_0_17,27_3520_42,-0.065745510160923
0_0_19,27_3520_42,0.035460930317640305
0_0_23,27_3520_42,-0.0382915735244751
0_0_24,27_3520_42,0.11327563226222992
0_1_2,27_3520_42,-0.0824565440416336
0_1_5,27_3520_42,0.10877372324466705
0_1_9,27_3520_42,-0.06457597762346268
0_1_17,27_3520_42,-0.08042638003826141
0_1_24,27_3520_42,0.11429600417613983
0_2_2,27_3520_42,-0.14298199117183685
0_2_3,27_3520_42,0.03335856273770332
0_2_5,27_3520_42,-0.08155004680156708
0_2_6,27_3520_42,0.08529375493526459
0_2_9,27_3520_42,-0.042538538575172424
0_2_11,27_3520_42,0.2065032422542572
0_2_17,27_3520_42,0.07245148718357086
0_3_5,27_3520_42,-0.2535293400287628
0_3_6,27_3520_42,-0.042963720858097076
0_3_9,27_3520_42,0.08167324960231781
0_3_24,27_3520_42,0.17038656771183014
0_4_5,27_3520_42,0.5041908025741577
0_4_6,27_3520_42,0.08210212737321854
0_4_9,27_3520_42,0.46738845109939575
0_4_17,27_3520_42,0.13750094175338745
0_4_23,27_3520_42,0.09800753742456436
0_4_24,27_3520_42,0.10778960585594177
0_5_6,27_3520_42,0.12091018259525299
0_5_17,27_3520_42,-0.14191338419914246
0_5_24,27_3520_42,-0.035243257880210876
0_5_41,27_3520_42,0.03957468271255493
0_6_5,27_3520_42,-0.03357360512018204
0_6_6,27_3520_42,-0.10017469525337219
0_6_9,27_3520_42,-0.15524345636367798
0_6_13,27_3520_42,-0.2637844979763031
0_6_17,27_3520_42,-0.3177042603492737
0_6_24,27_3520_42,0.13570237159729004
0_6_41,27_3520_42,0.2259482741355896
0_7_5,27_3520_42,0.14103366434574127
0_7_6,27_3520_42,0.12197111546993256
0_7_24,27_3520_42,-0.1393180936574936
0_8_41,27_3520_42,0.17490975558757782
0_9_13,27_3520_42,0.056150171905756
0_9_17,27_3520_42,0.18528339266777039
0_9_30,27_3520_42,0.0378432460129261
0_10_17,27_3520_42,0.24834372103214264
0_10_41,27_3520_42,0.27235159277915955
0_11_17,27_3520_42,-0.17968088388442993
0_11_41,27_3520_42,0.14186277985572815
0_11_42,27_3520_42,0.15941858291625977
0_12_17,27_3520_42,-0.2154798060655594
0_12_41,27_3520_42,0.10056296736001968
0_12_42,27_3520_42,-0.26615166664123535
0_13_41,27_3520_42,0.0821174830198288
0_13_42,27_3520_42,0.05935137718915939
0_14_17,27_3520_42,-0.028543543070554733
0_14_41,27_3520_42,0.09197045862674713
0_14_42,27_3520_42,-0.24282194674015045
0_15_17,27_3520_42,-0.03989464044570923
0_15_41,27_3520_42,0.15333932638168335
0_15_42,27_3520_42,0.06880155205726624
0_16_17,27_3520_42,-0.10642627626657486
0_16_41,27_3520_42,-0.29681044816970825
0_16_42,27_3520_42,-0.27933016419410706
0_17_41,27_3520_42,-0.36401647329330444
0_17_42,27_3520_42,0.04656490683555603
0_18_41,27_3520_42,0.3324492573738098
0_18_42,27_3520_42,0.29255402088165283
0_19_39,27_3520_42,0.06791689991950989
0_19_41,27_3520_42,-0.15982404351234436
0_19_42,27_3520_42,0.046182163059711456
0_20_41,27_3520_42,-0.5413658618927002
0_20_42,27_3520_42,-2.536562442779541
0_21_42,27_3520_42,1.2225761413574219
0_22_42,27_3520_42,-0.6558929681777954
0_23_42,27_3520_42,0.6909601092338562
0_24_42,27_3520_42,0.11293651908636093
0_25_42,27_3520_42,0.1273578703403473
E_2_0,27_3520_42,0.2950513958930969
E_5958_1,27_3520_42,0.8013432025909424
E_24176_2,27_3520_42,0.08731713145971298
E_3407_3,27_3520_42,-0.6711869835853577
E_736_4,27_3520_42,-0.04688923433423042
E_13060_5,27_3520_42,-0.3548855185508728
E_235292_6,27_3520_42,-0.1583559811115265
E_714_7,27_3520_42,0.07786177843809128
E_3413_8,27_3520_42,0.13243092596530914
E_1570_9,27_3520_42,0.30814477801322937
E_117335_10,27_3520_42,0.12897644937038422
E_124840_11,27_3520_42,0.4086841940879822
E_729_12,27_3520_42,-0.267869234085083
E_7565_13,27_3520_42,0.45055121183395386
E_603_14,27_3520_42,-0.2692595422267914
E_575_15,27_3520_42,-0.10406525433063507
E_3170_17,27_3520_42,2.0765373706817627
E_576_18,27_3520_42,0.41223686933517456
E_235286_19,27_3520_42,0.05777271091938019
E_235254_20,27_3520_42,0.10243295878171921
E_235286_21,27_3520_42,-0.06097926199436188
E_235254_22,27_3520_42,0.06403845548629761
E_1261_23,27_3520_42,0.07785537838935852
E_12535_24,27_3520_42,0.18233951926231384
E_235254_25,27_3520_42,-0.08272367715835571
E_235286_26,27_3520_42,-0.1482950747013092
E_235254_27,27_3520_42,-0.0823545753955841
E_124840_29,27_3520_42,0.20555593073368073
E_729_30,27_3520_42,-0.4531301259994507
E_7565_31,27_3520_42,0.34062132239341736
E_575_32,27_3520_42,0.12202878296375275
E_573_33,27_3520_42,-0.07958251982927322
E_3413_34,27_3520_42,-0.028317388147115707
E_576_35,27_3520_42,0.3187684118747711
E_235286_36,27_3520_42,0.06866256892681122
E_235254_37,27_3520_42,-0.08034557849168777
E_9713_38,27_3520_42,0.02830846607685089
E_11695_39,27_3520_42,-0.051641229540109634
E_235269_40,27_3520_42,-0.8530937433242798
E_6092_41,27_3520_42,1.668225884437561
E_235269_42,27_3520_42,1.6520514488220215
0_1903_1,27_7253_42,-0.07978334277868271
0_6959_1,27_7253_42,0.062254324555397034
0_4805_2,27_7253_42,0.0710061639547348
0_9189_2,27_7253_42,0.12146422266960144
0_9813_2,27_7253_42,-0.1227402612566948
0_1117_3,27_7253_42,0.1382322609424591
0_2799_3,27_7253_42,-0.07888785749673843
0_4337_3,27_7253_42,0.07820533215999603
0_5963_3,27_7253_42,0.09484778344631195
0_8697_3,27_7253_42,-0.05190034583210945
0_9063_3,27_7253_42,0.09925487637519836
0_14356_3,27_7253_42,-0.0572311133146286
0_8178_4,27_7253_42,0.057345323264598846
0_9057_4,27_7253_42,0.059366822242736816
0_15252_4,27_7253_42,0.08252054452896118
0_167_5,27_7253_42,-0.055601831525564194
0_1157_5,27_7253_42,0.055025458335876465
0_1506_5,27_7253_42,-0.10312316566705704
0_4505_5,27_7253_42,0.10609059780836105
0_4810_5,27_7253_42,-0.08135367929935455
0_7108_5,27_7253_42,-0.06687517464160919
0_7718_5,27_7253_42,0.21348971128463745
0_9026_5,27_7253_42,0.09697676450014114
0_9395_5,27_7253_42,-0.08481725305318832
0_9488_5,27_7253_42,0.23133859038352966
0_10576_5,27_7253_42,-0.13305233418941498
0_14826_5,27_7253_42,-0.11920516937971115
0_16029_5,27_7253_42,-0.07577633857727051
0_16200_6,27_7253_42,-0.12677457928657532
0_71_8,27_7253_42,-0.0857958272099495
0_5206_8,27_7253_42,-0.0725075975060463
0_5840_8,27_7253_42,-0.054398100823163986
0_7437_8,27_7253_42,0.07447060942649841
0_1295_9,27_7253_42,0.30604487657546997
0_7532_10,27_7253_42,0.05243847891688347
0_15736_13,27_7253_42,-0.1428891271352768
0_5591_15,27_7253_42,-0.079648956656456
0_8061_15,27_7253_42,-0.05647222325205803
0_3820_16,27_7253_42,0.08804373443126678
0_8918_17,27_7253_42,0.1833551973104477
0_2458_30,27_7253_42,0.11653204262256622
0_4935_39,27_7253_42,0.07915210723876953
0_6143_41,27_7253_42,0.12864547967910767
0_3850_42,27_7253_42,-0.5118011832237244
1_15542_3,27_7253_42,0.13796275854110718
1_7882_5,27_7253_42,0.052788421511650085
1_15085_8,27_7253_42,0.11873426288366318
1_15499_9,27_7253_42,-0.04938440024852753
1_15901_11,27_7253_42,0.07648915797472
1_2344_17,27_7253_42,-0.24407990276813507
1_11039_17,27_7253_42,-0.09811730682849884
1_15085_34,27_7253_42,0.08692681044340134
1_12303_41,27_7253_42,-0.14906731247901917
2_3629_1,27_7253_42,0.13154830038547516
2_7564_5,27_7253_42,-0.10656274855136871
2_13365_5,27_7253_42,0.06809841841459274
2_309_8,27_7253_42,-0.15519225597381592
2_16382_8,27_7253_42,0.0646684393286705
2_14297_9,27_7253_42,0.08020058274269104
2_11770_13,27_7253_42,0.06501583009958267
2_7676_15,27_7253_42,0.06043103709816933
2_4035_16,27_7253_42,-0.054380711168050766
2_5684_17,27_7253_42,0.17267195880413055
2_12712_17,27_7253_42,0.06637731194496155
2_13756_17,27_7253_42,0.07630112767219543
2_11770_31,27_7253_42,-0.08524304628372192
2_6797_41,27_7253_42,-0.07792408764362335
2_12493_41,27_7253_42,0.2334863841533661
3_430_6,27_7253_42,-0.08909687399864197
3_14009_17,27_7253_42,-0.15673233568668365
3_13967_35,27_7253_42,0.07268764823675156
3_4625_41,27_7253_42,-0.23697425425052643
3_11116_41,27_7253_42,0.2944149971008301
3_3783_42,27_7253_42,0.3180103898048401
4_4037_1,27_7253_42,-0.07455594092607498
4_7870_9,27_7253_42,0.07887507975101471
4_8047_9,27_7253_42,0.11899014562368393
4_15254_13,27_7253_42,-0.18157999217510223
4_6087_17,27_7253_42,0.4734362065792084
4_11611_17,27_7253_42,0.19354145228862762
4_13515_17,27_7253_42,-0.12878607213497162
4_6087_18,27_7253_42,0.2079756259918213
4_7569_41,27_7253_42,0.30131402611732483
4_309_42,27_7253_42,0.051475536078214645
5_14118_5,27_7253_42,-0.05955170467495918
5_9554_17,27_7253_42,-0.2204963117837906
5_8755_41,27_7253_42,0.13580955564975739
6_1816_41,27_7253_42,0.2736177146434784
8_8118_41,27_7253_42,0.17005129158496857
